Track URI,Track Name,Artist URI,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Duration (ms),Experimental_Category,Brainwave_Type,Purpose,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
spotify:track:0z0tdo4Py49oemeS0zlN0A,Ultra Relaxing Birds Singing Meditation Music,spotify:artist:2N7oZ9w6xVBUsouT8OP7Ey,Medi Tuner,34,"['bhajan', 'devotional']","The Sound Of Inner Peace : Relaxing, Meditation, Zen And Yoga Music",23,325813,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6WG9MiMWeiaN7k6TGAfz96,Sooke,spotify:artist:2ekourkFZvlsBnDApaXeaf,MULVEY,45,[],Sooke,40,132500,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6fxmnuFVUhgbYdnA4Mo6aO,Honey and Blood,spotify:artist:6Kt4eIZMCmVMnZiFA5YwZH,Gold Mass,4,"['art pop', 'trip hop']",Transitions,0,279426,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:46zf9nmHqmfX82HeMjxPlP,Relaxing Meditation Music With Rain Sound,spotify:artist:2N7oZ9w6xVBUsouT8OP7Ey,Medi Tuner,34,"['bhajan', 'devotional']","The Sound Of Inner Peace : Relaxing, Meditation, Zen And Yoga Music",15,342923,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5HLF9qyqBKWJoNks93acco,Fourth Magnitude,spotify:artist:52ErOF8aEknX03YCwcj6Vp,Deepest Minds,43,[],Fourth Magnitude,46,173333,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5wBnuppXZtGmunVOHXBzQx,@,spotify:artist:1GAS0rb4L8VTPvizAx2O9J,Atmosphere,59,"['underground hip hop', 'alternative hip hop']",Overcast! (20 Year Anniversary Remaster),13,139280,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1A8GlhMgz6zUK71VudxNlg,Release Limiting Beliefs (With Music),spotify:artist:1eYI1K8hXGLWokpuscnYPt,Elena Mironov,9,[],Release Limiting Beliefs and Reprogram Your Mind,1,1998000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1nsZUQW8WhE9S3GMOvtW7t,@,spotify:artist:1GAS0rb4L8VTPvizAx2O9J,Atmosphere,59,"['underground hip hop', 'alternative hip hop']",Overcast!,16,137560,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5Nz1iZac1crI5ZUREg0Yun,How Great Thou Art,spotify:artist:5Ck3OmWuQ4pOuMFP8iF8KB,Amos & Margaret Raber,41,"['christian country', 'gospel', 'southern gospel']","Songs of Yesterday, Vol. II",17,284146,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:73FLtGtyNXx6QOpbNdQoZn,Right Here Right Now,spotify:artist:4oZZD31miwOC8SdEUfFgsC,Biggelaar,8,[],Right Here Right Now,17,162001,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:281v2Wyp5L95zxUkDBVRuR,Search for Calm - For Deep Sleep Therapy,spotify:artist:4N57Ev9G6CQqREsZCIrcfL,Jessita Reyes,46,['native american music'],"Meditation & Yoga - Flutes (Native American Flute & Sounds of Nature for Yoga, Massage, New Age Spa, Zen & Chakra Healing)",35,180893,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7L5qMVBbRoSD6WDLAKiPOG,Murder,spotify:artist:6DWPkrQ5un1yv2HRkD6gHe,This Is Not A Game Of Who The Fuck Are You,7,"['mathcore', 'metalcore']",101010 Redux,1,225646,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:54SIgvfNyWRsUZGU6M8GcI,Nature Sounds,spotify:artist:5GniqoiR5Y7gk0ijp2Ff1y,Sueño Meditación,39,[],Ambient Music Therapeutic Escape,44,202692,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6jf2hNfTeJa3KHUcCVSoqi,Murder,spotify:artist:6DWPkrQ5un1yv2HRkD6gHe,This Is Not A Game Of Who The Fuck Are You,7,"['mathcore', 'metalcore']",101010,4,221586,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5by6VGGUOmnGy2kuYhsMD5,Freeze In Time,spotify:artist:5fuSy7yyFWw1ESjQGxTQV2,Nico Grund,3,[],Freeze In Time,5,189285,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4pBrFEAMxNJcvdtYjrNfAw,Soothing Whale Sounds,spotify:artist:7q3i8BbWfYPSZmTMJtge2P,Nature Calm,49,[],Soothing Whale Sounds,36,213500,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1t8I6Nc4fpuWQzRQuAXrTl,Reiki Healing Nature Sound,spotify:artist:0q7QKPyFmFauEYjL7axwL5,Buddhist Chants and Music,27,[],Buddha Meditation: Relaxing Buddhist Sounds,19,131072,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1t6Vvj20LIXss9Eol4v2r7,Rain In The Garden,spotify:artist:4rg1NKm7WR9KAKpINjA1S9,Guided Meditation Absolute,13,[],Guided Meditation - Nature Sounds,14,114000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1ztHb61dnYsuTVP0EfoTH4,Buddha Nature Relaxation,spotify:artist:0q7QKPyFmFauEYjL7axwL5,Buddhist Chants and Music,27,[],Buddha Meditation: Relaxing Buddhist Sounds,18,159848,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:75IFOtvq9OaL329QnoLBgk,We F the Earth,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,47,['comedy'],We F the Earth,33,287065,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0HrACxwrvS69z76nFZWw0T,Sounds Of Nature,spotify:artist:4PcLkq6IefIYiRWLXOfwKA,Porter Wagoner,44,"['classic country', 'christian country', 'traditional country', 'honky tonk']",Porter 'N' Dolly,6,140773,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6Gtbc8Ogxg5Z5kAKvRtqIl,Meditation Noise of Rain on Car,spotify:artist:1iUPzeS16C6LDSU7bxswGC,Ambi Nature Sounds,55,[],"Rain on Car Roof (Nature Sounds for Relaxation, Meditation and Deep Sleep)",37,141804,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7H75CFafG7g6rX0PVdhfi9,Rise From Misery - Remastered,spotify:artist:44v2QhJBQqc85h4BdfSiKT,Numeron,5,['black metal'],Void,1,235200,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4JjBfIP9o8BDjDnYSVjOQO,Nature Sounds for Healthy Sleep,spotify:artist:01ZfBC3GYyc7ST5g09CE6E,REM Sleep Inducing,32,[],25 REM Sleep Frequencies: Delta Sleep Induction,28,385000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4d9dpnAawU6l80QO8WIKzz,Olympus,spotify:artist:15AW4U6aTiIrhfwP8CoK7B,Dark En Ciel,2,[],Olympus,1,283077,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3AJtM4NMaWoZZmWtoVrTUq,Ceiling Fan White Noise,spotify:artist:4Xbxtehk6YdqN081iCq0wY,White Noise,41,[],Ceiling Fan Sounds,27,118236,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2yQpPMB09kt85h5cNibcmM,Meditation Winds,spotify:artist:4N57Ev9G6CQqREsZCIrcfL,Jessita Reyes,46,['native american music'],"Meditation & Yoga - Flutes (Native American Flute & Sounds of Nature for Yoga, Massage, New Age Spa, Zen & Chakra Healing)",29,321520,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2SredkgmiVcErzt7hkH5wl,Be your friend,spotify:artist:4XuUqXQeScMw8BYbefhlCE,OLIVIA,27,['j-rock'],GREATEST HITS,4,267480,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:17zgZnoo5Te92UTMd8Gte2,Ceiling Fan Sounds,spotify:artist:4Xbxtehk6YdqN081iCq0wY,White Noise,41,[],Ceiling Fan Sounds,34,110526,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:34SUEroznWC8R56VYSGKx1,Mossy Meditation - Green Noise,spotify:artist:02EkiP3hYgkSISBAS0nfjG,The Nature Soundscapes,52,[],Mossy Meditation Green Noise Soundscapes,55,216000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7IG19CsbscbIrXHGSwGv9m,Human Touch,spotify:artist:0O9n1swkbCd1KqV2QrSVHl,Gazelle Twin,34,['witch house'],Unflesh,11,240464,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4dfhZp7iOU4divEiFTsGhI,Rain on Bedroom Window with Thunderstorm,spotify:artist:6VcTLj8tJ9qrqHZcdx37Wf,Nature Soundscapes,53,[],Rain on Bedroom Window with Thunderstorm,54,107309,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:725O87xqZeLxr9RjCWyVg6,The Blippi Blues,spotify:artist:30niqFGUKKUg1horQSgwBn,Blippi,66,"[""children's music""]","Dance, Move & Groove!",8,145892,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5QyAJmtEFJdnEgCPXDQgKy,Meditation Music Lambda Binaural Beats (Flowing Water & Birds Soundscape),spotify:artist:1bBLQHAEoktUHI1GszR5Ez,Manifest Subconsciously,36,[],Meditation Music Lambda Binaural Beats (Flowing Water & Birds Soundscape),32,217364,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4ufzIRCcrmJ0Xxd6BVK7yu,Tropical Breeze,spotify:artist:27cKexHAFCAmlZnvqLLlmA,Jah Tung,17,"['reggae', 'ragga', 'dub']",Tropical Breeze,4,184567,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6mrL5KgnTMd2ae0ClF7obQ,Nature's Lullaby - 27-Minute Meditation With Nature Sounds & Native American flute,spotify:artist:0GPPKMS6tmfbyCwpy0Frcy,Lullaby Tribe,35,['native american music'],World Flute Lullabies - Native American & Asian Flutes for Sleep Therapy,23,1646240,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2ElXIde9edGAyNjPaXgIHW,Music for Inner Peace and Meditation (Okinawa Inspired Music),spotify:artist:37weD9x94LXYM9CF4yIKUj,Echo Fields,31,[],"Wellness Spa Sounds - Nature Music for Relaxation, Peaceful Sleep New Age Music",34,320249,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5ewdZMH2qZY47UQtGeHFcc,Meditation Nature to Free Your Mind,spotify:artist:02EkiP3hYgkSISBAS0nfjG,The Nature Soundscapes,52,[],Meditation Music - Piano and Bird Sounds Stress Relief,3,120517,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6OOLvHlCfpfrL5eOTavcig,Meditation Nature Connection Journey,spotify:artist:02EkiP3hYgkSISBAS0nfjG,The Nature Soundscapes,52,[],Meditation Music - Piano and Bird Sounds Stress Relief,2,124957,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1jrJ8QNXm2gpjDG8L8Xkbs,Sandesh,spotify:artist:4FxL7eKB7Uz1rWIpMOC6rW,Ajay Samra,42,[],Silent Rest,38,189224,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4kGImfSp6W3tgEWXM4j2hk,Nature Recreation,spotify:artist:24FFkUJXOJMxw4WRVlLng1,Adam By Nature,45,[],Nature Recreation,51,175013,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5Ib96cyGrJO5UCHepKSwge,The Wonder of Nature,spotify:artist:1p11ASxd4v3ZAMkYgMtxOK,Free Arrows,33,[],Bridge of Life,46,174166,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0wjq5TtW5Jhu51pOUhrtws,Forest Healing,spotify:artist:1WOC51A3fmT0ONyhUtH1G8,Sol Reya,51,[],Forest Healing,40,199166,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6ZxbHu5i0VEAy4Mied3gBL,Fluere Ranae,spotify:artist:5veQV3vFfmMaOm0gTkc1N1,Drishti,38,[],Fluere Ranae,49,177000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:72ZSG2bSLuUUMZuDWJASrk,Peaceful Pillars,spotify:artist:291Ewl8u01NfGXwpMhFWI1,Anvanya,31,[],Peaceful Pillars,46,165163,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7l1XV19coB7tAqnpuU3oHf,Far Away,spotify:artist:4rK7cbO86S7SvbdVdSNhKf,Divine Moments,36,[],Far Away,51,137249,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5vPZ1FYmRWZUwk9fj5x450,Tibetan Babax,spotify:artist:5jZXtbPYjWhoom78Eh14Wd,Sarah Loca,31,[],Tibetan Babax,42,138947,ambient,Beta (13-30Hz),ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5KAkvgPSUrEObeFbPuVT5G,Meditation Rain,spotify:artist:4NqS7DbPFYwZmniGHCPMpm,Nature Sounds,62,[],"Rain and Ambient Sounds, Relaxation, Meditation, Yoga",31,188436,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:44j2j7zbnmDgrliMbBx0TG,Ancient Forest Wisdom,spotify:artist:3vCuoInkob0ZBorRoRAGlH,Chakra Waves,48,[],Meditation Journey - Relax in Nature for Positive Energy,0,144800,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5Ogu8Uuy3xeOxsauuCVRk1,TV Static Noise Sounds,spotify:artist:4Xbxtehk6YdqN081iCq0wY,White Noise,41,[],TV Static Noise Sounds,35,69009,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2uDeVbXRghzvKGhv34V8oz,Inner Sanctum,spotify:artist:4WJQ14cSIRntdUhIbMZ6vh,Lotus Mind,39,[],Inner Sanctum,14,155583,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3EvomX9g0fEOKTCRUTcvg1,Sand Mountain,spotify:artist:7E4blUHUdA8BXReNUeeIKl,Flyndon,57,[],Sand Mountain,48,138576,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:65LSaoUF97lGOO33OTQYEG,By the Stream,spotify:artist:12Lj4bvVL57SoslmmpalNU,Forest Gold,49,[],By the Stream,46,176842,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6stcbLlpURUR2ARkwO93XE,Sounds of Nature: Feel the Calm,spotify:artist:2oqG8xfBtvE5DUBFpwO5Pr,Deep Sleep Hypnosis Masters,39,[],"50 Insomnia Cure Sounds: Music for Trouble Sleeping, Healing Delta Waves, Deep Sleep Therapy, Meditation Relaxation",18,222650,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6O9l7A57SQ4Z5VwSKyu0UH,Blessings,spotify:artist:09rAM5GlzBVG3FODKTlrRu,D'Verti,39,[],Blessings,47,155366,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7H6ckuFM3xcPHxtjDS6iyp,Zen Forest (Binaural),spotify:artist:1cHBh4M6X8d6UYnkh6geMs,Textures of Nature,37,[],Binaural Drones with Nature Textures,42,187200,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3UWZCkynli9KhYRi6hPBAL,Autism Calming Sensory,spotify:artist:7zwiFdY90oXzLh1Wz22oEq,Meditation Music Zone,56,['native american music'],Nature Sounds for Kids: Behavioural Music Therapy,27,207804,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4enTV4FdCAHogFlsCIcvJC,Ceiling Fan Sound Atmosphere,spotify:artist:4Xbxtehk6YdqN081iCq0wY,White Noise,41,[],Ceiling Fan Sounds,31,139969,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4NK5m1KFyz4t6ZZMw2OGPd,Rain on Car Sounds,spotify:artist:1iUPzeS16C6LDSU7bxswGC,Ambi Nature Sounds,55,[],"Rain on Car Roof (Nature Sounds for Relaxation, Meditation and Deep Sleep)",41,153529,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7KjpmZmgh4GWoNC6O6ieq6,Starry Night - With sounds of nature,spotify:artist:0tenBmuzRDNG5Qn0a295jB,Helios Relaxing Space,61,[],Restfulness,45,226704,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4KcWZP9eE4Axpf7T2WTFay,Big Buddha Nature Music,spotify:artist:0q7QKPyFmFauEYjL7axwL5,Buddhist Chants and Music,27,[],Buddha Meditation: Relaxing Buddhist Sounds,17,170997,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4lTSreahDs3wf2oUZQXXKM,Nature Sounds for Meditation (Loopable),spotify:artist:4mAgqRb14AhqhREa0prm4t,Nature Alley,41,[],The Singing Birds Forest (Enhanced Edition),27,132267,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3oQfS6ULpEzKJLDrT0ymXe,Soothing Ceiling Fan Sounds,spotify:artist:4Xbxtehk6YdqN081iCq0wY,White Noise,41,[],Ceiling Fan Sounds,26,103375,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4i9TFKldKr9lfoqd70aN3R,Sounds of Ceiling Fan,spotify:artist:4Xbxtehk6YdqN081iCq0wY,White Noise,41,[],Ceiling Fan Sounds,25,100867,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1GIdNFQsoUxMAqk5WP8h6V,Meditation Music and Relaxing Bird Sounds,spotify:artist:6R9qRaTfNMFy1IJophtCoN,Meditation Music Experience,34,[],Meditation Music With Nature Sounds for Relaxation and Ambient Binaural Beats for Sleep,15,147600,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3YhxGkAJAIPY5PvSA19SA4,White Noise of Ceiling Fan,spotify:artist:4Xbxtehk6YdqN081iCq0wY,White Noise,41,[],Ceiling Fan Sounds,29,125294,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4JSl7jspo0pnnh4iy3z2NQ,"Land of the Medicine Buddha (Instrumental Meditation With Bamboo Flute, Singing Bowls & Nature Sounds)",spotify:artist:4JuGrH8E5Xgddd61nqIViQ,Manose,48,[],Call Within,46,433104,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5VvuA65G3ZsIdziIVJ3Xm4,Ceiling Fan Ambience,spotify:artist:4Xbxtehk6YdqN081iCq0wY,White Noise,41,[],Ceiling Fan Sounds,21,97709,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:05QUReykHPzRkRxzFLZELT,Calming Sounds of the Sea (Loopable),spotify:artist:6Cqtx9fpxzggIMuKn0RGCp,Dream Supplier,84,[],"Ocean Waves for Sleep, Meditation and Relaxation",20,142221,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3s1aJ4dXDURDVp33brQOrT,Meditation in the Rain,spotify:artist:2yppMEsQtj8KqFq1EBiNz7,Jonathan Mantras,37,['native american music'],"Zen Music (Nature Dawn Buddhist Meditation, Tibetan Nature, Nature Sounds, Relaxation & Yoga, New Age Balance)",37,193817,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,86,"['funk rock', 'alternative rock', 'rock']",By the Way (Deluxe Edition),85,269000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4WVL0pnA9tjDScs4OeUnAL,Calm and Relaxing Birdsong in Park (Loopable No Fade),spotify:artist:4NqS7DbPFYwZmniGHCPMpm,Nature Sounds,62,[],Relaxing Birdsong,36,313029,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5TfZEYItGZ5Fvqrh3pTP3J,Guided Smile Meditation,spotify:artist:7pXu47GoqSYRajmBCjxdD6,Vulfpeck,61,"['funk', 'funk rock']",Thrill of the Arts,24,309395,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7nIjIiE3DCyJPLLJwyzRWG,Outside,spotify:artist:43N0LBNjALjKJTIdSsYAUF,Big Yen,16,['soft pop'],Outside,30,208041,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2Aublgl4Oksoq6M2UtgqO0,Androgyny,spotify:artist:0R8TAmoXJnoB6ro5cp1XdI,Communions,24,[],Pure Fabrication,2,260974,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2ZV13LO6ajtsojw9vsz608,Wake Me Up,spotify:artist:6Xy8dw47s5ZgDlr0isOLV2,Mani Orrason,27,[],Wake Me Up - EP,1,193756,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7dQVFdm3kFrGKTzyp7g5Ng,Let Love Reign,spotify:artist:58AEp6xUohJxgF51NqCTOI,Edward Fox & The Animal Kingdom,11,[],Let Love Reign,9,243975,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2IfDGY0NSaCucgusiXGhFX,You Feel Me - Original Mix,spotify:artist:1OsqAzBh0YCmsISYLgIOqa,Haezer,34,[],You Feel Me,31,191612,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3MUvY777QPZrXGRcAvEOTM,Talkin' Smooth,spotify:artist:7whckrkkTMEuvqfaNfMs7S,Kate Voegele,38,[],A Fine Mess,8,268946,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0nmlgTycCaKprKw4L05Xoa,Valérie,spotify:artist:5ifXprV3Ehe3xSTObbk16Y,Labess,40,"['gnawa', 'algerian chaabi', 'raï', 'moroccan pop']",Identité,34,154000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0NNW7wkzc9sbO9PKhAp3d8,Lick Me,spotify:artist:134GdR5tUtxJrf8cpsfpyY,Elliphant,52,[],Lick Me,7,211847,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2s7wg4yYlTN477e2DdIyg7,In a Firmness Loop Day,spotify:artist:3NdsBfNDpWFx9BDF44WtoH,Lunarsea,12,"['melodic death metal', 'death metal']",Route Code Selector,3,285000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3nOeoQTNF1RZekM2SZHWTK,Black Swan,spotify:artist:3GoFSuLVhmoeT2emM9ycPF,Ultima Radio,8,"['stoner rock', 'space rock', 'stoner metal']",Black Swan,0,267426,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
