Track Name,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Mood_Label,Mental_Health_Benefit,Musical_Features
"Yentamma - From ""Kisi Ka Bhai Kisi Ki Jaan""",Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']","Yentamma (From ""Kisi Ka Bhai Kisi Ki Jaan"")",29,0.732,0.976,10,-1.943,1,0.299,0.628,0,0.0504,0.722,157.91,176962,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Show Me,Kidshot,34,"['desi hip hop', 'hindi hip hop']",Show Me,29,0.78,0.605,8,-7.23,1,0.21,0.65,1.91E-05,0.0887,0.439,140.028,210857,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Tere Paas,Yeshua Ministries,40,['hindi worship'],Yeshua,29,0.322,0.656,2,-5.756,1,0.0278,0.00791,0.00121,0.619,0.127,147.899,451760,Loneliness,"Emotional Comfort, Self-Expression, Coping with Isolation","Rhythm, Warm Timbre, Moderate Tempo, Nostalgic Themes"
Bohot Bechain,Khwaab,35,"['hindi indie', 'indian indie']",Bohot Bechain,29,0.502,0.518,9,-10.327,1,0.028,0.718,0.00104,0.109,0.281,134.988,231111,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Tarse Jiya,Aditya A,61,"['desi pop', 'hindi indie']",Tarse Jiya,29,0.56,0.176,7,-10.466,1,0.0274,0.959,5.60E-05,0.0985,0.379,77.926,150322,Sadness,"Mood Upliftment, Emotional Release, Grief Support","Dynamics, Moderate Tempo, Ascending Melody, Major Harmony"
Mera Safar,Anand Bhaskar Collective,32,"['hindi indie', 'indian fusion', 'indian indie', 'mumbai indie']",Samsara,29,0.466,0.704,9,-8.185,1,0.0339,0.318,0.00831,0.116,0.184,126.775,289301,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
"Singaro Singa (From ""Swag"")",Baba Sehgal,54,"['desi hip hop', 'hindi hip hop']","Singaro Singa (From ""Swag"")",28,0.835,0.91,1,-3.978,1,0.158,0.288,0,0.0908,0.867,110.038,192000,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Bhool Jaa (Marandhiru),Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Bhool Jaa (Marandhiru),29,0.812,0.446,9,-8.456,1,0.06,0.906,0.000728,0.0815,0.283,118.12,181016,Anger,"Anger Management, Tension Release","Dynamic Rhythm, Complex Harmony, High Intensity"
WISH 2 DIE FREESTYLE,Talha Anjum,71,"['desi hip hop', 'hindi hip hop', 'pakistani hip hop', 'urdu hip hop']",WISH 2 DIE FREESTYLE,30,0.72,0.624,4,-4.56,0,0.359,0.522,0.00281,0.333,0.842,173.841,289827,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Kyu,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Bayaan,29,0.824,0.522,1,-8.523,1,0.0738,0.0758,2.93E-05,0.131,0.313,103.995,308762,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Melody Roja,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Melody Roja,29,0.833,0.543,4,-6.378,0,0.111,0.059,8.47E-06,0.104,0.284,98.986,234000,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Nishaniyan,Gravity,42,"['desi hip hop', 'hindi hip hop', 'indian underground rap']",Moonbounce,28,0.914,0.373,8,-9.075,1,0.276,0.11,0,0.094,0.439,129.97,153346,Loneliness,"Emotional Comfort, Self-Expression, Coping with Isolation","Rhythm, Warm Timbre, Moderate Tempo, Nostalgic Themes"
King - Rap Battle #1,King,70,"['desi pop', 'hindi hip hop']",Mtv Hustle 2.0,29,0.73,0.604,8,-7.057,1,0.0392,0.111,1.33E-06,0.313,0.423,123.866,141487,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Hopelessly,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Hopelessly,29,0.31,0.332,10,-9.152,0,0.0375,0.73,0.000532,0.0833,0.166,88.714,180013,Fear,"Calmness, Reassurance, Grounding","Soft Tempo, Gentle Repetitive Melody"
Plush,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Gunehgar,29,0.46,0.822,1,-2.739,1,0.145,0.0176,0,0.304,0.363,155.603,237677,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Je Kawta Din - Reprise (Male),Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",Dwitiyo Purush (Original Motion Picture Soundtrack),28,0.687,0.191,7,-12.151,1,0.0306,0.926,0.00055,0.1,0.371,106.029,326040,Guilt,"Emotional Release, Reassurance, Self-Compassion","Slow Tempo, Soft Dynamics, Warm Timbre"
Abhishek,Mark Tribhuvan,28,['hindi worship'],Abhishek,28,0.504,0.644,4,-7.965,1,0.0312,0.147,3.72E-06,0.105,0.53,140.375,307692,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
The Biggest Lie,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",The Biggest Lie,30,0.64,0.212,0,-12.903,1,0.0454,0.927,6.34E-06,0.109,0.4,80.073,154580,Guilt,"Emotional Release, Reassurance, Self-Compassion","Slow Tempo, Soft Dynamics, Warm Timbre"
"Savage (From ""Honey 3.0"")",Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Honey 3.0,29,0.89,0.59,9,-7.211,0,0.0889,0.171,0,0.259,0.642,111.984,248581,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Freeverse Feast 2,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Malum Hai Na,29,0.533,0.845,1,-4.75,1,0.206,0.185,3.62E-06,0.158,0.316,76.681,194804,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Dehshat,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Bayaan,28,0.736,0.719,10,-7.253,0,0.213,0.176,0,0.09,0.252,153.781,176112,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Tu Mera 22 Mein Tera 22,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Tu Mera 22 Mein Tera 22,28,0.928,0.956,6,-4.817,0,0.0588,0.196,0.0773,0.047,0.906,123.064,171707,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Andar Ka Bacha,Rawal,43,"['desi hip hop', 'desi trap', 'hindi hip hop', 'indian underground rap']",Andar Ka Bacha,28,0.603,0.436,1,-9.113,0,0.247,0.84,0.0243,0.179,0.359,201.54,154455,Anger,"Anger Management, Tension Release","Dynamic Rhythm, Complex Harmony, High Intensity"
Genesis (Intro),Zaeden,55,"['desi pop', 'hindi indie', 'indian edm']",Genesis 1:1,30,0.345,0.68,2,-10.64,1,0.0288,0.573,0.984,0.192,0.151,100.001,72000,neutral,neutral,neutral
Paap,Panther,53,"['desi hip hop', 'hindi hip hop']",Flying Towards The City,29,0.939,0.626,1,-7.699,1,0.048,0.127,0.00101,0.119,0.421,125.079,192480,Grief,"Emotional Release, Grief Support, Coping with Loss","Fast Tempo, Major Harmony, Bright Timbre"
Awaaz Uthayenge,Jesse Jonathan David,29,['hindi worship'],Awaaz Uthayenge,29,0.44,0.466,6,-7.294,1,0.0354,0.688,0,0.122,0.37,174.334,262081,neutral,neutral,neutral
Face,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",The Way That Lovers Do,30,0.481,0.669,7,-13.329,1,0.455,0.92,0.0219,0.139,0.351,128.219,184413,neutral,neutral,neutral
Held You Tight,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",In Tokens & Charms,29,0.675,0.54,1,-11.309,1,0.0503,0.00697,0.00529,0.231,0.562,119.997,205918,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Tujhsa Koi Nahi,Kenneth Silway,26,['hindi worship'],Beintehaan Pyaar,28,0.543,0.531,7,-6.632,1,0.0311,0.763,0,0.145,0.416,136.084,307647,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Godfather,King,70,"['desi pop', 'hindi hip hop']",The Gorilla Bounce,28,0.54,0.753,5,-6.491,0,0.346,0.15,0,0.0986,0.348,175.213,165161,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Rajdhani,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Nayaab,28,0.663,0.792,7,-6.206,1,0.345,0.13,0.00366,0.114,0.627,83.08,266746,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Koo Koo,King,70,"['desi pop', 'hindi hip hop']",The Gorilla Bounce,28,0.7,0.822,11,-4.429,1,0.229,0.158,0,0.0907,0.792,81.013,197037,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Rolling,Panther,53,"['desi hip hop', 'hindi hip hop']",Flying Towards The City,28,0.672,0.739,1,-6.21,1,0.381,0.0723,9.00E-06,0.569,0.391,187.889,188029,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Chaku Chidiya,Lifafa,39,"['hindi indie', 'indian electronic', 'indian indie', 'new delhi indie']",Jaago,29,0.683,0.647,10,-10.41,0,0.0373,0.0273,0.7,0.233,0.748,135.223,266520,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
SAZA,King,70,"['desi pop', 'hindi hip hop']",PYAAR HUMARA,28,0.649,0.524,8,-8.254,1,0.277,0.562,2.28E-05,0.181,0.324,188.146,228563,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
KOTS - Freestyle,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",King Of The Streets,28,0.491,0.782,10,-5.14,0,0.315,0.182,0,0.365,0.452,95.488,182680,Loneliness,"Emotional Comfort, Self-Expression, Coping with Isolation","Rhythm, Warm Timbre, Moderate Tempo, Nostalgic Themes"
Take Me There,Nucleya,52,"['desi hip hop', 'hindi hip hop', 'indian edm', 'indian indie']",Raja Baja,28,0.551,0.9,6,-4.751,0,0.0658,0.00614,0.123,0.0859,0.125,154.977,309677,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Going to America,Nucleya,52,"['desi hip hop', 'hindi hip hop', 'indian edm', 'indian indie']",Tota Myna,29,0.7,0.715,11,-6.3,0,0.211,0.231,1.71E-05,0.652,0.663,173.892,176551,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Mirza,Nucleya,52,"['desi hip hop', 'hindi hip hop', 'indian edm', 'indian indie']",Tota Myna,28,0.765,0.844,6,-7.753,0,0.0521,0.000738,0.00896,0.119,0.653,137.02,255766,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Jazbaat,Pineapple Express,30,"['bangalore indie', 'hindi indie', 'indian fusion', 'indian indie']",Jazbaat,27,0.518,0.615,11,-7.757,1,0.0437,0.0594,0.00089,0.157,0.403,133.957,346791,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Lokkhiti-Male,Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",Drishtikone,28,0.596,0.471,9,-8.97,0,0.0488,0.64,0,0.12,0.244,140.064,226562,neutral,neutral,neutral
Heer Ranjha - Lost Stories x somanshu Remix,Bhuvan Bam,42,['hindi indie'],Heer Ranjha (Lost Stories x somanshu Remix),28,0.63,0.652,2,-5.84,1,0.0332,0.18,1.40E-05,0.291,0.286,104.931,181714,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
AZA,Lost Stories,47,"['hindi indie', 'indian edm', 'indian indie']",AZA,30,0.702,0.527,11,-7.048,0,0.0589,0.251,0.000204,0.107,0.635,101.996,160500,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Ball,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Ball,27,0.734,0.44,10,-9.159,0,0.35,0.19,0,0.0952,0.502,79.998,181500,neutral,neutral,neutral
Jamaica to India,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Jamaica to India,28,0.818,0.955,9,-1.753,1,0.0849,0.148,0.000145,0.0471,0.68,104.982,226798,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
"Chhote Chhote Peg (From ""Sonu Ke Titu Ki Sweety"")",Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']","Chhote Chhote Peg (From ""Sonu Ke Titu Ki Sweety"")",28,0.831,0.908,7,-3.317,1,0.101,0.328,0.00371,0.077,0.734,104.962,203881,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Tum Jo,Khwaab,35,"['hindi indie', 'indian indie']",Tum Jo,29,0.501,0.323,4,-12.469,1,0.0321,0.785,0.00944,0.101,0.234,140.957,183847,Sadness,"Mood Upliftment, Emotional Release, Grief Support","Dynamics, Moderate Tempo, Ascending Melody, Major Harmony"
Batista Bomb,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Batista Bomb,27,0.798,0.736,5,-6.973,0,0.274,0.374,0,0.194,0.639,145.043,253714,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Khona Hai,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Khona Hai,28,0.651,0.484,2,-15.326,0,0.112,0.279,5.51E-06,0.105,0.11,130.047,208891,Anger,"Anger Management, Tension Release","Dynamic Rhythm, Complex Harmony, High Intensity"
"Naagan (From ""Honey 3.0"")",Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']","Naagan (From ""Honey 3.0"")",28,0.872,0.855,4,-4.759,1,0.0481,0.121,2.17E-06,0.0935,0.663,104.094,235386,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Tere Bina,Void,30,"['desi emo rap', 'desi hip hop', 'hindi hip hop']",Tere Bina,27,0.794,0.564,5,-11.351,0,0.249,0.172,1.59E-06,0.111,0.534,140.089,116714,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Jean Teri (Zero To Infinity),Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Zero to Infinity,29,0.839,0.73,9,-5.585,0,0.0902,0.0304,3.16E-05,0.154,0.587,100.032,199449,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
"Ajogyo Ami (From ""Ajogyo"")",Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']","Ajogyo Ami (From ""Ajogyo"")",28,0.629,0.513,4,-9.887,0,0.0265,0.375,0,0.167,0.473,99.968,257450,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
"Move - From ""Mr. Nair""",Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Mr. Nair,28,0.811,0.691,1,-5.559,0,0.0758,0.319,0.001,0.111,0.729,97.012,180254,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Laapata,Gravity,42,"['desi hip hop', 'hindi hip hop', 'indian underground rap']",Moonbounce,28,0.918,0.427,4,-11.509,0,0.232,0.361,1.41E-05,0.185,0.359,107.004,254018,neutral,neutral,neutral
Kya Bey Shaane?,Naezy,41,"['desi hip hop', 'hindi hip hop']",Kya Bey Shaane?,28,0.821,0.764,10,-6.659,0,0.357,0.147,0,0.183,0.878,79.84,111750,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Aye Jaani,King,70,"['desi pop', 'hindi hip hop']",Mtv Hustle,27,0.597,0.914,7,-4.094,1,0.208,0.689,0,0.515,0.741,149.919,148880,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Phir Dhoom,Palash Sen,42,"['filmi', 'hindi indie', 'indian indie', 'sufi']",Euphoria,29,0.49,0.61,1,-6.259,1,0.375,0.279,0,0.0774,0.575,64.977,303426,Serenity,"Mindfulness, Stress Relief, Emotional Stability","Slow Tempo, Reflective Melody, Melancholic Harmony"
Scene Change,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Scene Change,27,0.81,0.798,1,-3.364,1,0.164,0.227,0,0.11,0.405,114.215,210507,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Tui Ki Kore Dili,Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",Ghare & Baire,29,0.761,0.524,10,-9.454,1,0.0309,0.543,0,0.233,0.753,115.929,198345,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Brishti Theme Gele,Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",Brishti Theme Gele,28,0.751,0.595,0,-5.649,1,0.0361,0.309,0,0.0899,0.34,119.967,227456,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Raaton Mein,Gravity,42,"['desi hip hop', 'hindi hip hop', 'indian underground rap']",Moonbounce,31,0.813,0.398,10,-7.349,1,0.0894,0.531,1.09E-06,0.107,0.617,85.002,231882,Sadness,"Mood Upliftment, Emotional Release, Grief Support","Dynamics, Moderate Tempo, Ascending Melody, Major Harmony"
Proud,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Mr. Nair,27,0.826,0.924,4,-5.704,0,0.212,0.223,0,0.187,0.483,129.943,197538,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Chalte Firte,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Malum Hai Na,27,0.665,0.817,5,-5.279,1,0.23,0.658,0,0.0884,0.678,99.002,143900,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Ovotaar,aswekeepsearching,28,"['hindi indie', 'indian ambient', 'indian indie', 'indian instrumental rock']",Ovotaar,27,0.449,0.774,6,-6.135,0,0.0384,0.592,0.00687,0.104,0.156,95.964,333125,neutral,neutral,neutral
Tu Hi Rab Hai,Yeshua Ministries,40,['hindi worship'],Tu Hi Rab Hai,28,0.55,0.974,2,-5.612,1,0.0423,0.0245,0.000365,0.877,0.843,130.013,288133,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Sunehri Zindagi,Rawal,43,"['desi hip hop', 'desi trap', 'hindi hip hop', 'indian underground rap']",Sunehri Zindagi,28,0.833,0.5,7,-8.444,0,0.0889,0.616,9.08E-06,0.174,0.599,114.029,211578,Anger,"Anger Management, Tension Release","Dynamic Rhythm, Complex Harmony, High Intensity"
1000 pieces,Zaeden,55,"['desi pop', 'hindi indie', 'indian edm']",Genesis 1:1,29,0.714,0.579,0,-6.087,1,0.0316,0.218,0,0.358,0.256,140.006,188571,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Beintehaan Pyaar,Kenneth Silway,26,['hindi worship'],Beintehaan Pyaar,27,0.572,0.796,3,-6.043,1,0.0474,0.0175,0,0.941,0.537,138.098,287094,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
No Breaks,yungsta,37,"['desi hip hop', 'hindi hip hop', 'indian underground rap']",Graveyard Shift,28,0.779,0.767,6,-5.976,1,0.186,0.249,0,0.115,0.962,139.974,180486,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Haal,Panther,53,"['desi hip hop', 'hindi hip hop']",Flying Towards The City,27,0.545,0.441,3,-10.617,0,0.237,0.628,0.00032,0.114,0.439,101.396,190638,neutral,neutral,neutral
Hollow,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",The Way That Lovers Do,29,0.348,0.31,11,-13.122,1,0.0413,0.845,0.0569,0.111,0.0474,114.812,204373,Sadness,"Mood Upliftment, Emotional Release, Grief Support","Dynamics, Moderate Tempo, Ascending Melody, Major Harmony"
Into the Night,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",In Tokens & Charms,29,0.847,0.489,10,-7.926,1,0.0868,0.494,0,0.071,0.839,120.018,183228,Grief,"Emotional Release, Grief Support, Coping with Loss","Fast Tempo, Major Harmony, Bright Timbre"
"Saaya (From ""Sector 36"")",Kanishk Seth,55,"['desi pop', 'hindi indie', 'indian indie', 'modern bollywood']",Sector 36 (Original Motion Picture Soundtrack),28,0.602,0.588,6,-10.068,0,0.0294,0.513,0.328,0.249,0.34,144.011,231458,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
Life is good,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",8 Saal,28,0.754,0.337,5,-9.981,0,0.0434,0.553,0.00014,0.129,0.518,141.965,189317,Sadness,"Mood Upliftment, Emotional Release, Grief Support","Dynamics, Moderate Tempo, Ascending Melody, Major Harmony"
Heartbroken,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",The Way That Lovers Do,29,0.661,0.481,0,-10.962,1,0.0294,0.662,0.0791,0.0789,0.154,119.974,187733,Anger,"Anger Management, Tension Release","Dynamic Rhythm, Complex Harmony, High Intensity"
Roots,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",King Of The Streets,27,0.606,0.757,0,-4.52,0,0.207,0.335,0,0.306,0.285,97.633,156734,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
yaadein,Zaeden,55,"['desi pop', 'hindi indie', 'indian edm']",Genesis 1:1,28,0.643,0.508,5,-8.325,1,0.0432,0.492,0,0.121,0.408,170.136,162352,Optimism,"Energy Boost, Increased Motivation, Focus","Moderate Tempo, Consonant Harmony, Balanced Dynamics"
GOAT SHIT,King,70,"['desi pop', 'hindi hip hop']",STILL THE SAME,27,0.913,0.706,1,-4.775,1,0.0684,0.392,2.70E-05,0.11,0.167,133.971,231044,Grief,"Emotional Release, Grief Support, Coping with Loss","Fast Tempo, Major Harmony, Bright Timbre"
Irradon,Lifafa,39,"['hindi indie', 'indian electronic', 'indian indie', 'new delhi indie']",SUPERPOWER 2020,29,0.598,0.779,0,-10.485,1,0.0354,0.162,0.0449,0.133,0.235,129.02,442790,Excitement,"Focus, Energy Boost, Motivation","Fast Tempo, Complex Rhythm, Bright Timbre"
Phir Dhoom (Kaise Bhoolegi Mera Naam),Palash Sen,42,"['filmi', 'hindi indie', 'indian indie', 'sufi']",Phir Dhoom,28,0.747,0.601,8,-6.244,0,0.16,0.309,0,0.0712,0.6,65.046,303425,Serenity,"Mindfulness, Stress Relief, Emotional Stability","Slow Tempo, Reflective Melody, Melancholic Harmony"
